GENERATION_PROJECT	build_year	gen_overnight_cost	gen_fixed_om	gen_storage_energy_overnight_cost
623	2021	4611842.6	23059.2	.
623	2026	4313508.2	21567.4	.
623	2031	4138661.8	20693.4	.
623	2036	4038517.6	20192.6	.
624	2016	5103594.4	25517.8	.
624	2021	4611842.6	23059.2	.
624	2026	4313508.2	21567.4	.
624	2031	4138661.8	20693.4	.
624	2036	4038517.6	20192.6	.
625	2016	5103594.4	25517.8	.
625	2021	4611842.6	23059.2	.
625	2026	4313508.2	21567.4	.
625	2031	4138661.8	20693.4	.
625	2036	4038517.6	20192.6	.
626	2016	5103594.4	25517.8	.
626	2021	4611842.6	23059.2	.
626	2026	4313508.2	21567.4	.
626	2031	4138661.8	20693.4	.
626	2036	4038517.6	20192.6	.
627	2016	5103594.4	25517.8	.
627	2021	4611842.6	23059.2	.
627	2026	4313508.2	21567.4	.
627	2031	4138661.8	20693.4	.
627	2036	4038517.6	20192.6	.
628	2016	5103594.4	25517.8	.
628	2021	4611842.6	23059.2	.
628	2026	4313508.2	21567.4	.
628	2031	4138661.8	20693.4	.
628	2036	4038517.6	20192.6	.
629	2016	5103594.4	25517.8	.
629	2021	4611842.6	23059.2	.
629	2026	4313508.2	21567.4	.
629	2031	4138661.8	20693.4	.
629	2036	4038517.6	20192.6	.
630	2016	5103594.4	25517.8	.
630	2021	4611842.6	23059.2	.
630	2026	4313508.2	21567.4	.
630	2031	4138661.8	20693.4	.
630	2036	4038517.6	20192.6	.
631	2016	5103594.4	25517.8	.
631	2021	4611842.6	23059.2	.
631	2026	4313508.2	21567.4	.
631	2031	4138661.8	20693.4	.
631	2036	4038517.6	20192.6	.
632	2016	5103594.4	25517.8	.
632	2021	4611842.6	23059.2	.
632	2026	4313508.2	21567.4	.
632	2031	4138661.8	20693.4	.
632	2036	4038517.6	20192.6	.
633	2016	5103594.4	25517.8	.
633	2021	4611842.6	23059.2	.
633	2026	4313508.2	21567.4	.
633	2031	4138661.8	20693.4	.
633	2036	4038517.6	20192.6	.
634	2016	5103594.4	25517.8	.
634	2021	4611842.6	23059.2	.
634	2026	4313508.2	21567.4	.
634	2031	4138661.8	20693.4	.
634	2036	4038517.6	20192.6	.
635	2016	5103594.4	25517.8	.
635	2021	4611842.6	23059.2	.
635	2026	4313508.2	21567.4	.
635	2031	4138661.8	20693.4	.
635	2036	4038517.6	20192.6	.
636	2016	5103594.4	25517.8	.
636	2021	4611842.6	23059.2	.
636	2026	4313508.2	21567.4	.
636	2031	4138661.8	20693.4	.
636	2036	4038517.6	20192.6	.
637	2016	5103594.4	25517.8	.
637	2021	4611842.6	23059.2	.
637	2026	4313508.2	21567.4	.
637	2031	4138661.8	20693.4	.
637	2036	4038517.6	20192.6	.
638	2016	5103594.4	25517.8	.
638	2021	4611842.6	23059.2	.
638	2026	4313508.2	21567.4	.
638	2031	4138661.8	20693.4	.
638	2036	4038517.6	20192.6	.
639	2016	5103594.4	25517.8	.
639	2021	4611842.6	23059.2	.
639	2026	4313508.2	21567.4	.
639	2031	4138661.8	20693.4	.
639	2036	4038517.6	20192.6	.
640	2016	5103594.4	25517.8	.
640	2021	4611842.6	23059.2	.
640	2026	4313508.2	21567.4	.
640	2031	4138661.8	20693.4	.
640	2036	4038517.6	20192.6	.
641	2016	5103594.4	25517.8	.
641	2021	4611842.6	23059.2	.
641	2026	4313508.2	21567.4	.
641	2031	4138661.8	20693.4	.
641	2036	4038517.6	20192.6	.
642	2016	5103594.4	25517.8	.
642	2021	4611842.6	23059.2	.
642	2026	4313508.2	21567.4	.
642	2031	4138661.8	20693.4	.
642	2036	4038517.6	20192.6	.
643	2016	5103594.4	25517.8	.
643	2021	4611842.6	23059.2	.
643	2026	4313508.2	21567.4	.
643	2031	4138661.8	20693.4	.
643	2036	4038517.6	20192.6	.
644	2016	5103594.4	25517.8	.
644	2021	4611842.6	23059.2	.
644	2026	4313508.2	21567.4	.
644	2031	4138661.8	20693.4	.
644	2036	4038517.6	20192.6	.
645	2016	5103594.4	25517.8	.
645	2021	4611842.6	23059.2	.
645	2026	4313508.2	21567.4	.
645	2031	4138661.8	20693.4	.
645	2036	4038517.6	20192.6	.
646	2016	5103594.4	25517.8	.
646	2021	4611842.6	23059.2	.
646	2026	4313508.2	21567.4	.
646	2031	4138661.8	20693.4	.
646	2036	4038517.6	20192.6	.
647	2016	5103594.4	25517.8	.
647	2021	4611842.6	23059.2	.
647	2026	4313508.2	21567.4	.
647	2031	4138661.8	20693.4	.
647	2036	4038517.6	20192.6	.
648	2016	5103594.4	25517.8	.
648	2021	4611842.6	23059.2	.
648	2026	4313508.2	21567.4	.
648	2031	4138661.8	20693.4	.
648	2036	4038517.6	20192.6	.
649	2016	5103594.4	25517.8	.
649	2021	4611842.6	23059.2	.
649	2026	4313508.2	21567.4	.
649	2031	4138661.8	20693.4	.
649	2036	4038517.6	20192.6	.
650	2016	5103594.4	25517.8	.
650	2021	4611842.6	23059.2	.
650	2026	4313508.2	21567.4	.
650	2031	4138661.8	20693.4	.
650	2036	4038517.6	20192.6	.
651	2016	5103594.4	25517.8	.
651	2021	4611842.6	23059.2	.
651	2026	4313508.2	21567.4	.
651	2031	4138661.8	20693.4	.
651	2036	4038517.6	20192.6	.
652	2016	5103594.4	25517.8	.
652	2021	4611842.6	23059.2	.
652	2026	4313508.2	21567.4	.
652	2031	4138661.8	20693.4	.
652	2036	4038517.6	20192.6	.
653	2016	5103594.4	25517.8	.
653	2021	4611842.6	23059.2	.
653	2026	4313508.2	21567.4	.
653	2031	4138661.8	20693.4	.
653	2036	4038517.6	20192.6	.
654	2016	5103594.4	25517.8	.
654	2021	4611842.6	23059.2	.
654	2026	4313508.2	21567.4	.
654	2031	4138661.8	20693.4	.
654	2036	4038517.6	20192.6	.
655	2016	5103594.4	25517.8	.
655	2021	4611842.6	23059.2	.
655	2026	4313508.2	21567.4	.
655	2031	4138661.8	20693.4	.
655	2036	4038517.6	20192.6	.
656	2016	5103594.4	25517.8	.
656	2021	4611842.6	23059.2	.
656	2026	4313508.2	21567.4	.
656	2031	4138661.8	20693.4	.
656	2036	4038517.6	20192.6	.
657	2016	5103594.4	25517.8	.
657	2021	4611842.6	23059.2	.
657	2026	4313508.2	21567.4	.
657	2031	4138661.8	20693.4	.
657	2036	4038517.6	20192.6	.
658	2016	5103594.4	25517.8	.
658	2021	4611842.6	23059.2	.
658	2026	4313508.2	21567.4	.
658	2031	4138661.8	20693.4	.
658	2036	4038517.6	20192.6	.
659	2016	5103594.4	25517.8	.
659	2021	4611842.6	23059.2	.
659	2026	4313508.2	21567.4	.
659	2031	4138661.8	20693.4	.
659	2036	4038517.6	20192.6	.
660	2016	5103594.4	25517.8	.
660	2021	4611842.6	23059.2	.
660	2026	4313508.2	21567.4	.
660	2031	4138661.8	20693.4	.
660	2036	4038517.6	20192.6	.
661	2016	5103594.4	25517.8	.
661	2021	4611842.6	23059.2	.
661	2026	4313508.2	21567.4	.
661	2031	4138661.8	20693.4	.
661	2036	4038517.6	20192.6	.
662	2016	5103594.4	25517.8	.
662	2021	4611842.6	23059.2	.
662	2026	4313508.2	21567.4	.
662	2031	4138661.8	20693.4	.
662	2036	4038517.6	20192.6	.
663	2016	5103594.4	25517.8	.
663	2021	4611842.6	23059.2	.
663	2026	4313508.2	21567.4	.
663	2031	4138661.8	20693.4	.
663	2036	4038517.6	20192.6	.
664	2016	5103594.4	25517.8	.
664	2021	4611842.6	23059.2	.
664	2026	4313508.2	21567.4	.
664	2031	4138661.8	20693.4	.
664	2036	4038517.6	20192.6	.
665	2016	5103594.4	25517.8	.
665	2021	4611842.6	23059.2	.
665	2026	4313508.2	21567.4	.
665	2031	4138661.8	20693.4	.
665	2036	4038517.6	20192.6	.
666	2016	5103594.4	25517.8	.
666	2021	4611842.6	23059.2	.
666	2026	4313508.2	21567.4	.
666	2031	4138661.8	20693.4	.
666	2036	4038517.6	20192.6	.
667	2016	5103594.4	25517.8	.
667	2021	4611842.6	23059.2	.
667	2026	4313508.2	21567.4	.
667	2031	4138661.8	20693.4	.
667	2036	4038517.6	20192.6	.
668	2016	5103594.4	25517.8	.
668	2021	4611842.6	23059.2	.
668	2026	4313508.2	21567.4	.
668	2031	4138661.8	20693.4	.
668	2036	4038517.6	20192.6	.
669	2016	5103594.4	25517.8	.
669	2021	4611842.6	23059.2	.
669	2026	4313508.2	21567.4	.
669	2031	4138661.8	20693.4	.
669	2036	4038517.6	20192.6	.
670	2016	5103594.4	25517.8	.
670	2021	4611842.6	23059.2	.
670	2026	4313508.2	21567.4	.
670	2031	4138661.8	20693.4	.
670	2036	4038517.6	20192.6	.
671	2016	5103594.4	25517.8	.
671	2021	4611842.6	23059.2	.
671	2026	4313508.2	21567.4	.
671	2031	4138661.8	20693.4	.
671	2036	4038517.6	20192.6	.
672	2016	5103594.4	25517.8	.
672	2021	4611842.6	23059.2	.
672	2026	4313508.2	21567.4	.
672	2031	4138661.8	20693.4	.
672	2036	4038517.6	20192.6	.
673	2016	5103594.4	25517.8	.
673	2021	4611842.6	23059.2	.
673	2026	4313508.2	21567.4	.
673	2031	4138661.8	20693.4	.
673	2036	4038517.6	20192.6	.
674	2016	5103594.4	25517.8	.
674	2021	4611842.6	23059.2	.
674	2026	4313508.2	21567.4	.
674	2031	4138661.8	20693.4	.
674	2036	4038517.6	20192.6	.
675	2016	5103594.4	25517.8	.
675	2021	4611842.6	23059.2	.
675	2026	4313508.2	21567.4	.
675	2031	4138661.8	20693.4	.
675	2036	4038517.6	20192.6	.
676	2016	5103594.4	25517.8	.
676	2021	4611842.6	23059.2	.
676	2026	4313508.2	21567.4	.
676	2031	4138661.8	20693.4	.
676	2036	4038517.6	20192.6	.
677	2016	5103594.4	25517.8	.
677	2021	4611842.6	23059.2	.
677	2026	4313508.2	21567.4	.
677	2031	4138661.8	20693.4	.
677	2036	4038517.6	20192.6	.
678	2016	5103594.4	25517.8	.
678	2021	4611842.6	23059.2	.
678	2026	4313508.2	21567.4	.
678	2031	4138661.8	20693.4	.
678	2036	4038517.6	20192.6	.
679	2016	5103594.4	25517.8	.
679	2021	4611842.6	23059.2	.
679	2026	4313508.2	21567.4	.
679	2031	4138661.8	20693.4	.
679	2036	4038517.6	20192.6	.
680	2016	5103594.4	25517.8	.
680	2021	4611842.6	23059.2	.
680	2026	4313508.2	21567.4	.
680	2031	4138661.8	20693.4	.
680	2036	4038517.6	20192.6	.
681	2016	5103594.4	25517.8	.
681	2021	4611842.6	23059.2	.
681	2026	4313508.2	21567.4	.
681	2031	4138661.8	20693.4	.
681	2036	4038517.6	20192.6	.
682	2016	5103594.4	25517.8	.
682	2021	4611842.6	23059.2	.
682	2026	4313508.2	21567.4	.
682	2031	4138661.8	20693.4	.
682	2036	4038517.6	20192.6	.
683	2016	5103594.4	25517.8	.
683	2021	4611842.6	23059.2	.
683	2026	4313508.2	21567.4	.
683	2031	4138661.8	20693.4	.
683	2036	4038517.6	20192.6	.
684	2016	5103594.4	25517.8	.
684	2021	4611842.6	23059.2	.
684	2026	4313508.2	21567.4	.
684	2031	4138661.8	20693.4	.
684	2036	4038517.6	20192.6	.
685	2016	5103594.4	25517.8	.
685	2021	4611842.6	23059.2	.
685	2026	4313508.2	21567.4	.
685	2031	4138661.8	20693.4	.
685	2036	4038517.6	20192.6	.
686	2016	5103594.4	25517.8	.
686	2021	4611842.6	23059.2	.
686	2026	4313508.2	21567.4	.
686	2031	4138661.8	20693.4	.
686	2036	4038517.6	20192.6	.
687	2016	5103594.4	25517.8	.
687	2021	4611842.6	23059.2	.
687	2026	4313508.2	21567.4	.
687	2031	4138661.8	20693.4	.
687	2036	4038517.6	20192.6	.
688	2016	5103594.4	25517.8	.
688	2021	4611842.6	23059.2	.
688	2026	4313508.2	21567.4	.
688	2031	4138661.8	20693.4	.
688	2036	4038517.6	20192.6	.
689	2016	5103594.4	25517.8	.
689	2021	4611842.6	23059.2	.
689	2026	4313508.2	21567.4	.
689	2031	4138661.8	20693.4	.
689	2036	4038517.6	20192.6	.
690	2016	5103594.4	25517.8	.
690	2021	4611842.6	23059.2	.
690	2026	4313508.2	21567.4	.
690	2031	4138661.8	20693.4	.
690	2036	4038517.6	20192.6	.
691	2016	5103594.4	25517.8	.
691	2021	4611842.6	23059.2	.
691	2026	4313508.2	21567.4	.
691	2031	4138661.8	20693.4	.
691	2036	4038517.6	20192.6	.
692	2016	5103594.4	25517.8	.
692	2021	4611842.6	23059.2	.
692	2026	4313508.2	21567.4	.
692	2031	4138661.8	20693.4	.
692	2036	4038517.6	20192.6	.
693	2016	5103594.4	25517.8	.
693	2021	4611842.6	23059.2	.
693	2026	4313508.2	21567.4	.
693	2031	4138661.8	20693.4	.
693	2036	4038517.6	20192.6	.
694	2016	5103594.4	25517.8	.
694	2021	4611842.6	23059.2	.
694	2026	4313508.2	21567.4	.
694	2031	4138661.8	20693.4	.
694	2036	4038517.6	20192.6	.
695	2016	5103594.4	25517.8	.
695	2021	4611842.6	23059.2	.
695	2026	4313508.2	21567.4	.
695	2031	4138661.8	20693.4	.
695	2036	4038517.6	20192.6	.
696	2016	5103594.4	25517.8	.
696	2021	4611842.6	23059.2	.
696	2026	4313508.2	21567.4	.
696	2031	4138661.8	20693.4	.
696	2036	4038517.6	20192.6	.
697	2016	5103594.4	25517.8	.
697	2021	4611842.6	23059.2	.
697	2026	4313508.2	21567.4	.
697	2031	4138661.8	20693.4	.
697	2036	4038517.6	20192.6	.
698	2016	5103594.4	25517.8	.
698	2021	4611842.6	23059.2	.
698	2026	4313508.2	21567.4	.
698	2031	4138661.8	20693.4	.
698	2036	4038517.6	20192.6	.
699	2016	5103594.4	25517.8	.
699	2021	4611842.6	23059.2	.
699	2026	4313508.2	21567.4	.
699	2031	4138661.8	20693.4	.
699	2036	4038517.6	20192.6	.
700	2016	5103594.4	25517.8	.
700	2021	4611842.6	23059.2	.
700	2026	4313508.2	21567.4	.
700	2031	4138661.8	20693.4	.
700	2036	4038517.6	20192.6	.
701	2016	5103594.4	25517.8	.
701	2021	4611842.6	23059.2	.
701	2026	4313508.2	21567.4	.
701	2031	4138661.8	20693.4	.
701	2036	4038517.6	20192.6	.
702	2016	5103594.4	25517.8	.
702	2021	4611842.6	23059.2	.
702	2026	4313508.2	21567.4	.
702	2031	4138661.8	20693.4	.
702	2036	4038517.6	20192.6	.
703	2016	5103594.4	25517.8	.
703	2021	4611842.6	23059.2	.
703	2026	4313508.2	21567.4	.
703	2031	4138661.8	20693.4	.
703	2036	4038517.6	20192.6	.
704	2016	5103594.4	25517.8	.
704	2021	4611842.6	23059.2	.
704	2026	4313508.2	21567.4	.
704	2031	4138661.8	20693.4	.
704	2036	4038517.6	20192.6	.
705	2016	5103594.4	25517.8	.
705	2021	4611842.6	23059.2	.
705	2026	4313508.2	21567.4	.
705	2031	4138661.8	20693.4	.
705	2036	4038517.6	20192.6	.
706	2016	5103594.4	25517.8	.
706	2021	4611842.6	23059.2	.
706	2026	4313508.2	21567.4	.
706	2031	4138661.8	20693.4	.
706	2036	4038517.6	20192.6	.
707	2016	5103594.4	25517.8	.
707	2021	4611842.6	23059.2	.
707	2026	4313508.2	21567.4	.
707	2031	4138661.8	20693.4	.
707	2036	4038517.6	20192.6	.
708	2016	5103594.4	25517.8	.
708	2021	4611842.6	23059.2	.
708	2026	4313508.2	21567.4	.
708	2031	4138661.8	20693.4	.
708	2036	4038517.6	20192.6	.
709	2016	5103594.4	25517.8	.
709	2021	4611842.6	23059.2	.
709	2026	4313508.2	21567.4	.
709	2031	4138661.8	20693.4	.
709	2036	4038517.6	20192.6	.
710	2016	5103594.4	25517.8	.
710	2021	4611842.6	23059.2	.
710	2026	4313508.2	21567.4	.
710	2031	4138661.8	20693.4	.
710	2036	4038517.6	20192.6	.
711	2016	5103594.4	25517.8	.
711	2021	4611842.6	23059.2	.
711	2026	4313508.2	21567.4	.
711	2031	4138661.8	20693.4	.
711	2036	4038517.6	20192.6	.
712	2016	5103594.4	25517.8	.
712	2021	4611842.6	23059.2	.
712	2026	4313508.2	21567.4	.
712	2031	4138661.8	20693.4	.
712	2036	4038517.6	20192.6	.
713	2016	5103594.4	25517.8	.
713	2021	4611842.6	23059.2	.
713	2026	4313508.2	21567.4	.
713	2031	4138661.8	20693.4	.
713	2036	4038517.6	20192.6	.
714	2016	5103594.4	25517.8	.
714	2021	4611842.6	23059.2	.
714	2026	4313508.2	21567.4	.
714	2031	4138661.8	20693.4	.
714	2036	4038517.6	20192.6	.
715	2016	5103594.4	25517.8	.
715	2021	4611842.6	23059.2	.
715	2026	4313508.2	21567.4	.
715	2031	4138661.8	20693.4	.
715	2036	4038517.6	20192.6	.
716	2016	5103594.4	25517.8	.
716	2021	4611842.6	23059.2	.
716	2026	4313508.2	21567.4	.
716	2031	4138661.8	20693.4	.
716	2036	4038517.6	20192.6	.
717	2016	5103594.4	25517.8	.
717	2021	4611842.6	23059.2	.
717	2026	4313508.2	21567.4	.
717	2031	4138661.8	20693.4	.
717	2036	4038517.6	20192.6	.
718	2016	5103594.4	25517.8	.
718	2021	4611842.6	23059.2	.
718	2026	4313508.2	21567.4	.
718	2031	4138661.8	20693.4	.
718	2036	4038517.6	20192.6	.
719	2016	5103594.4	25517.8	.
719	2021	4611842.6	23059.2	.
719	2026	4313508.2	21567.4	.
719	2031	4138661.8	20693.4	.
719	2036	4038517.6	20192.6	.
720	2016	5103594.4	25517.8	.
720	2021	4611842.6	23059.2	.
720	2026	4313508.2	21567.4	.
720	2031	4138661.8	20693.4	.
720	2036	4038517.6	20192.6	.
721	2016	5103594.4	25517.8	.
721	2021	4611842.6	23059.2	.
721	2026	4313508.2	21567.4	.
721	2031	4138661.8	20693.4	.
721	2036	4038517.6	20192.6	.
722	2016	5103594.4	25517.8	.
722	2021	4611842.6	23059.2	.
722	2026	4313508.2	21567.4	.
722	2031	4138661.8	20693.4	.
722	2036	4038517.6	20192.6	.
723	2016	5103594.4	25517.8	.
723	2021	4611842.6	23059.2	.
723	2026	4313508.2	21567.4	.
723	2031	4138661.8	20693.4	.
723	2036	4038517.6	20192.6	.
724	2016	5103594.4	25517.8	.
724	2021	4611842.6	23059.2	.
724	2026	4313508.2	21567.4	.
724	2031	4138661.8	20693.4	.
724	2036	4038517.6	20192.6	.
725	2016	5103594.4	25517.8	.
725	2021	4611842.6	23059.2	.
725	2026	4313508.2	21567.4	.
725	2031	4138661.8	20693.4	.
725	2036	4038517.6	20192.6	.
726	2016	5103594.4	25517.8	.
726	2021	4611842.6	23059.2	.
726	2026	4313508.2	21567.4	.
726	2031	4138661.8	20693.4	.
726	2036	4038517.6	20192.6	.
727	2016	5103594.4	25517.8	.
727	2021	4611842.6	23059.2	.
727	2026	4313508.2	21567.4	.
727	2031	4138661.8	20693.4	.
727	2036	4038517.6	20192.6	.
728	2016	5103594.4	25517.8	.
728	2021	4611842.6	23059.2	.
728	2026	4313508.2	21567.4	.
728	2031	4138661.8	20693.4	.
728	2036	4038517.6	20192.6	.
729	2016	5103594.4	25517.8	.
729	2021	4611842.6	23059.2	.
729	2026	4313508.2	21567.4	.
729	2031	4138661.8	20693.4	.
729	2036	4038517.6	20192.6	.
730	2016	5103594.4	25517.8	.
730	2021	4611842.6	23059.2	.
730	2026	4313508.2	21567.4	.
730	2031	4138661.8	20693.4	.
730	2036	4038517.6	20192.6	.
731	2016	5103594.4	25517.8	.
731	2021	4611842.6	23059.2	.
731	2026	4313508.2	21567.4	.
731	2031	4138661.8	20693.4	.
731	2036	4038517.6	20192.6	.
732	2016	5103594.4	25517.8	.
732	2021	4611842.6	23059.2	.
732	2026	4313508.2	21567.4	.
732	2031	4138661.8	20693.4	.
732	2036	4038517.6	20192.6	.
733	2016	5103594.4	25517.8	.
733	2021	4611842.6	23059.2	.
733	2026	4313508.2	21567.4	.
733	2031	4138661.8	20693.4	.
733	2036	4038517.6	20192.6	.
734	2016	5103594.4	25517.8	.
734	2021	4611842.6	23059.2	.
734	2026	4313508.2	21567.4	.
734	2031	4138661.8	20693.4	.
734	2036	4038517.6	20192.6	.
735	2016	5103594.4	25517.8	.
735	2021	4611842.6	23059.2	.
735	2026	4313508.2	21567.4	.
735	2031	4138661.8	20693.4	.
735	2036	4038517.6	20192.6	.
736	2016	5103594.4	25517.8	.
736	2021	4611842.6	23059.2	.
736	2026	4313508.2	21567.4	.
736	2031	4138661.8	20693.4	.
736	2036	4038517.6	20192.6	.
737	2016	5103594.4	25517.8	.
737	2021	4611842.6	23059.2	.
737	2026	4313508.2	21567.4	.
737	2031	4138661.8	20693.4	.
737	2036	4038517.6	20192.6	.
738	2016	5103594.4	25517.8	.
738	2021	4611842.6	23059.2	.
738	2026	4313508.2	21567.4	.
738	2031	4138661.8	20693.4	.
738	2036	4038517.6	20192.6	.
739	2016	5103594.4	25517.8	.
739	2021	4611842.6	23059.2	.
739	2026	4313508.2	21567.4	.
739	2031	4138661.8	20693.4	.
739	2036	4038517.6	20192.6	.
740	2016	5103594.4	25517.8	.
740	2021	4611842.6	23059.2	.
740	2026	4313508.2	21567.4	.
740	2031	4138661.8	20693.4	.
740	2036	4038517.6	20192.6	.
741	2016	5103594.4	25517.8	.
741	2021	4611842.6	23059.2	.
741	2026	4313508.2	21567.4	.
741	2031	4138661.8	20693.4	.
741	2036	4038517.6	20192.6	.
742	2016	5103594.4	25517.8	.
742	2021	4611842.6	23059.2	.
742	2026	4313508.2	21567.4	.
742	2031	4138661.8	20693.4	.
742	2036	4038517.6	20192.6	.
743	2016	5103594.4	25517.8	.
743	2021	4611842.6	23059.2	.
743	2026	4313508.2	21567.4	.
743	2031	4138661.8	20693.4	.
743	2036	4038517.6	20192.6	.
744	2016	5103594.4	25517.8	.
744	2021	4611842.6	23059.2	.
744	2026	4313508.2	21567.4	.
744	2031	4138661.8	20693.4	.
744	2036	4038517.6	20192.6	.
745	2016	5103594.4	25517.8	.
745	2021	4611842.6	23059.2	.
745	2026	4313508.2	21567.4	.
745	2031	4138661.8	20693.4	.
745	2036	4038517.6	20192.6	.
746	2016	5103594.4	25517.8	.
746	2021	4611842.6	23059.2	.
746	2026	4313508.2	21567.4	.
746	2031	4138661.8	20693.4	.
746	2036	4038517.6	20192.6	.
747	2016	5103594.4	25517.8	.
747	2021	4611842.6	23059.2	.
747	2026	4313508.2	21567.4	.
747	2031	4138661.8	20693.4	.
747	2036	4038517.6	20192.6	.
748	2016	5103594.4	25517.8	.
748	2021	4611842.6	23059.2	.
748	2026	4313508.2	21567.4	.
748	2031	4138661.8	20693.4	.
748	2036	4038517.6	20192.6	.
749	2016	5103594.4	25517.8	.
749	2021	4611842.6	23059.2	.
749	2026	4313508.2	21567.4	.
749	2031	4138661.8	20693.4	.
749	2036	4038517.6	20192.6	.
750	2016	5103594.4	25517.8	.
750	2021	4611842.6	23059.2	.
750	2026	4313508.2	21567.4	.
750	2031	4138661.8	20693.4	.
750	2036	4038517.6	20192.6	.
751	2016	5103594.4	25517.8	.
751	2021	4611842.6	23059.2	.
751	2026	4313508.2	21567.4	.
751	2031	4138661.8	20693.4	.
751	2036	4038517.6	20192.6	.
752	2016	5103594.4	25517.8	.
752	2021	4611842.6	23059.2	.
752	2026	4313508.2	21567.4	.
752	2031	4138661.8	20693.4	.
752	2036	4038517.6	20192.6	.
753	2016	5103594.4	25517.8	.
753	2021	4611842.6	23059.2	.
753	2026	4313508.2	21567.4	.
753	2031	4138661.8	20693.4	.
753	2036	4038517.6	20192.6	.
754	2016	5103594.4	25517.8	.
754	2021	4611842.6	23059.2	.
754	2026	4313508.2	21567.4	.
754	2031	4138661.8	20693.4	.
754	2036	4038517.6	20192.6	.
755	2016	5103594.4	25517.8	.
755	2021	4611842.6	23059.2	.
755	2026	4313508.2	21567.4	.
755	2031	4138661.8	20693.4	.
755	2036	4038517.6	20192.6	.
756	2016	5103594.4	25517.8	.
756	2021	4611842.6	23059.2	.
756	2026	4313508.2	21567.4	.
756	2031	4138661.8	20693.4	.
756	2036	4038517.6	20192.6	.
757	2016	5103594.4	25517.8	.
757	2021	4611842.6	23059.2	.
757	2026	4313508.2	21567.4	.
757	2031	4138661.8	20693.4	.
757	2036	4038517.6	20192.6	.
758	2016	5103594.4	25517.8	.
758	2021	4611842.6	23059.2	.
758	2026	4313508.2	21567.4	.
758	2031	4138661.8	20693.4	.
758	2036	4038517.6	20192.6	.
759	2016	5103594.4	25517.8	.
759	2021	4611842.6	23059.2	.
759	2026	4313508.2	21567.4	.
759	2031	4138661.8	20693.4	.
759	2036	4038517.6	20192.6	.
760	2016	5103594.4	25517.8	.
760	2021	4611842.6	23059.2	.
760	2026	4313508.2	21567.4	.
760	2031	4138661.8	20693.4	.
760	2036	4038517.6	20192.6	.
761	2016	5103594.4	25517.8	.
761	2021	4611842.6	23059.2	.
761	2026	4313508.2	21567.4	.
761	2031	4138661.8	20693.4	.
761	2036	4038517.6	20192.6	.
762	2016	5103594.4	25517.8	.
762	2021	4611842.6	23059.2	.
762	2026	4313508.2	21567.4	.
762	2031	4138661.8	20693.4	.
762	2036	4038517.6	20192.6	.
763	2016	5103594.4	25517.8	.
763	2021	4611842.6	23059.2	.
763	2026	4313508.2	21567.4	.
763	2031	4138661.8	20693.4	.
763	2036	4038517.6	20192.6	.
764	2016	5103594.4	25517.8	.
764	2021	4611842.6	23059.2	.
764	2026	4313508.2	21567.4	.
764	2031	4138661.8	20693.4	.
764	2036	4038517.6	20192.6	.
765	2016	5103594.4	25517.8	.
765	2021	4611842.6	23059.2	.
765	2026	4313508.2	21567.4	.
765	2031	4138661.8	20693.4	.
765	2036	4038517.6	20192.6	.
766	2016	5103594.4	25517.8	.
766	2021	4611842.6	23059.2	.
766	2026	4313508.2	21567.4	.
766	2031	4138661.8	20693.4	.
766	2036	4038517.6	20192.6	.
767	2016	5103594.4	25517.8	.
767	2021	4611842.6	23059.2	.
767	2026	4313508.2	21567.4	.
767	2031	4138661.8	20693.4	.
767	2036	4038517.6	20192.6	.
768	2016	5103594.4	25517.8	.
768	2021	4611842.6	23059.2	.
768	2026	4313508.2	21567.4	.
768	2031	4138661.8	20693.4	.
768	2036	4038517.6	20192.6	.
769	2016	5103594.4	25517.8	.
769	2021	4611842.6	23059.2	.
769	2026	4313508.2	21567.4	.
769	2031	4138661.8	20693.4	.
769	2036	4038517.6	20192.6	.
770	2016	5103594.4	25517.8	.
770	2021	4611842.6	23059.2	.
770	2026	4313508.2	21567.4	.
770	2031	4138661.8	20693.4	.
770	2036	4038517.6	20192.6	.
771	2016	5103594.4	25517.8	.
771	2021	4611842.6	23059.2	.
771	2026	4313508.2	21567.4	.
771	2031	4138661.8	20693.4	.
771	2036	4038517.6	20192.6	.
772	2016	5103594.4	25517.8	.
772	2021	4611842.6	23059.2	.
772	2026	4313508.2	21567.4	.
772	2031	4138661.8	20693.4	.
772	2036	4038517.6	20192.6	.
773	2016	5103594.4	25517.8	.
773	2021	4611842.6	23059.2	.
773	2026	4313508.2	21567.4	.
773	2031	4138661.8	20693.4	.
773	2036	4038517.6	20192.6	.
774	2016	5103594.4	25517.8	.
774	2021	4611842.6	23059.2	.
774	2026	4313508.2	21567.4	.
774	2031	4138661.8	20693.4	.
774	2036	4038517.6	20192.6	.
775	2016	5103594.4	25517.8	.
775	2021	4611842.6	23059.2	.
775	2026	4313508.2	21567.4	.
775	2031	4138661.8	20693.4	.
775	2036	4038517.6	20192.6	.
776	2016	5103594.4	25517.8	.
776	2021	4611842.6	23059.2	.
776	2026	4313508.2	21567.4	.
776	2031	4138661.8	20693.4	.
776	2036	4038517.6	20192.6	.
777	2016	5103594.4	25517.8	.
777	2021	4611842.6	23059.2	.
777	2026	4313508.2	21567.4	.
777	2031	4138661.8	20693.4	.
777	2036	4038517.6	20192.6	.
