GENERATION_PROJECT	gen_tech	gen_energy_source	gen_load_zone	gen_max_age	gen_is_variable	gen_is_baseload	gen_full_load_heat_rate	gen_variable_om	gen_connect_cost_per_mw	gen_dbid	gen_scheduled_outage_rate	gen_forced_outage_rate	gen_capacity_limit_mw	gen_min_build_capacity	gen_is_cogen	gen_storage_efficiency	gen_store_to_release_ratio
210	Residential_PV	Solar	Fujian	20	TRUE	FALSE	.	0	0	210	0	0.02	38062.6229	0	FALSE	0	0
211	Residential_PV	Solar	Fujian	20	TRUE	FALSE	.	0	0	211	0	0.02	28314.4162	0	FALSE	0	0
212	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	212	0	0.02	121881.161	0	FALSE	0	0
213	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	213	0	0.02	94257.2377	0	FALSE	0	0
214	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	214	0	0.02	29458.8483	0	FALSE	0	0
215	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	215	0	0.02	22807.2587	0	FALSE	0	0
216	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	216	0	0.02	255724.695	0	FALSE	0	0
217	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	217	0	0.02	290101.242	0	FALSE	0	0
218	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	218	0	0.02	166664.96	0	FALSE	0	0
219	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	219	0	0.02	53962.6254	0	FALSE	0	0
220	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	220	0	0.02	139241.899	0	FALSE	0	0
221	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	221	0	0.02	54055.4972	0	FALSE	0	0
222	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	222	0	0.02	81602.7214	0	FALSE	0	0
223	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	223	0	0.02	76235.062	0	FALSE	0	0
224	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	224	0	0.02	52193.8885	0	FALSE	0	0
225	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	225	0	0.02	175811.64	0	FALSE	0	0
226	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	226	0	0.02	110966.939	0	FALSE	0	0
227	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	227	0	0.02	82961.18	0	FALSE	0	0
228	Residential_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	0	228	0	0.02	27156.5224	0	FALSE	0	0
229	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	229	0	0.02	13587.1375	0	FALSE	0	0
230	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	230	0	0.02	19178.0228	0	FALSE	0	0
231	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	231	0	0.02	26866.3374	0	FALSE	0	0
232	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	232	0	0.02	12788.1046	0	FALSE	0	0
233	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	233	0	0.02	4556.00354	0	FALSE	0	0
234	Residential_PV	Solar	Hainan	20	TRUE	FALSE	.	0	0	234	0	0.02	25604.5593	0	FALSE	0	0
235	Residential_PV	Solar	Hainan	20	TRUE	FALSE	.	0	0	235	0	0.02	38868.7896	0	FALSE	0	0
236	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	236	0	0.02	390647.035	0	FALSE	0	0
237	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	237	0	0.02	62373.1411	0	FALSE	0	0
238	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	238	0	0.02	32356.4681	0	FALSE	0	0
239	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	239	0	0.02	380831.208	0	FALSE	0	0
240	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	240	0	0.02	385950.096	0	FALSE	0	0
241	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	241	0	0.02	280972.123	0	FALSE	0	0
242	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	242	0	0.02	239004.2	0	FALSE	0	0
243	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	243	0	0.02	102100.389	0	FALSE	0	0
244	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	244	0	0.02	206761.049	0	FALSE	0	0
245	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	245	0	0.02	59079.6215	0	FALSE	0	0
246	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	246	0	0.02	541911.102	0	FALSE	0	0
247	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	247	0	0.02	197957.117	0	FALSE	0	0
248	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	248	0	0.02	459850.504	0	FALSE	0	0
249	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	249	0	0.02	230212.941	0	FALSE	0	0
250	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	250	0	0.02	184030.369	0	FALSE	0	0
251	Residential_PV	Solar	Henan	20	TRUE	FALSE	.	0	0	251	0	0.02	491192.237	0	FALSE	0	0
252	Residential_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	0	252	0	0.02	71995.6543	0	FALSE	0	0
253	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	253	0	0.02	261614.329	0	FALSE	0	0
254	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	254	0	0.02	93280.2981	0	FALSE	0	0
255	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	255	0	0.02	14907.1622	0	FALSE	0	0
256	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	256	0	0.02	115539.558	0	FALSE	0	0
257	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	257	0	0.02	2207.96485	0	FALSE	0	0
258	Residential_PV	Solar	Hubei	20	TRUE	FALSE	.	0	0	258	0	0.02	123806.75	0	FALSE	0	0
259	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	259	0	0.02	25638.6747	0	FALSE	0	0
260	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	260	0	0.02	34837.208	0	FALSE	0	0
261	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	261	0	0.02	69333.8723	0	FALSE	0	0
262	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	262	0	0.02	43461.7945	0	FALSE	0	0
263	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	263	0	0.02	55822.1744	0	FALSE	0	0
264	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	264	0	0.02	35448.0311	0	FALSE	0	0
265	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	265	0	0.02	147053.246	0	FALSE	0	0
266	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	266	0	0.02	165570.936	0	FALSE	0	0
267	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	267	0	0.02	33912.6306	0	FALSE	0	0
268	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	268	0	0.02	132317.119	0	FALSE	0	0
269	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	269	0	0.02	32775.0306	0	FALSE	0	0
270	Residential_PV	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	0	270	0	0.02	115711.183	0	FALSE	0	0
271	Residential_PV	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	0	271	0	0.02	254316.002	0	FALSE	0	0
272	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	272	0	0.02	9380.14402	0	FALSE	0	0
273	Residential_PV	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	0	273	0	0.02	134663.707	0	FALSE	0	0
274	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	274	0	0.02	250393.427	0	FALSE	0	0
275	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	275	0	0.02	194952.051	0	FALSE	0	0
276	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	276	0	0.02	205699.63	0	FALSE	0	0
277	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	277	0	0.02	348373.674	0	FALSE	0	0
278	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	278	0	0.02	450384.678	0	FALSE	0	0
279	Residential_PV	Solar	Jiangxi	20	TRUE	FALSE	.	0	0	279	0	0.02	32227.9928	0	FALSE	0	0
280	Residential_PV	Solar	Jiangxi	20	TRUE	FALSE	.	0	0	280	0	0.02	103736.45	0	FALSE	0	0
281	Residential_PV	Solar	Jiangxi	20	TRUE	FALSE	.	0	0	281	0	0.02	50898.3346	0	FALSE	0	0
282	Residential_PV	Solar	Jiangxi	20	TRUE	FALSE	.	0	0	282	0	0.02	51791.1481	0	FALSE	0	0
283	Residential_PV	Solar	Jiangxi	20	TRUE	FALSE	.	0	0	283	0	0.02	80298.576	0	FALSE	0	0
284	Residential_PV	Solar	Jilin	20	TRUE	FALSE	.	0	0	284	0	0.02	291611.589	0	FALSE	0	0
285	Residential_PV	Solar	Jilin	20	TRUE	FALSE	.	0	0	285	0	0.02	241684.616	0	FALSE	0	0
286	Residential_PV	Solar	Jilin	20	TRUE	FALSE	.	0	0	286	0	0.02	69810.2379	0	FALSE	0	0
287	Residential_PV	Solar	Liaoning	20	TRUE	FALSE	.	0	0	287	0	0.02	297775.564	0	FALSE	0	0
288	Residential_PV	Solar	Liaoning	20	TRUE	FALSE	.	0	0	288	0	0.02	136245.716	0	FALSE	0	0
289	Residential_PV	Solar	Liaoning	20	TRUE	FALSE	.	0	0	289	0	0.02	308140.62	0	FALSE	0	0
290	Residential_PV	Solar	Liaoning	20	TRUE	FALSE	.	0	0	290	0	0.02	241490.914	0	FALSE	0	0
291	Residential_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	0	291	0	0.02	1000	0	FALSE	0	0
292	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	292	0	0.02	25603.8437	0	FALSE	0	0
293	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	293	0	0.02	24166.2245	0	FALSE	0	0
294	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	294	0	0.02	60324.154	0	FALSE	0	0
295	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	295	0	0.02	3037.71305	0	FALSE	0	0
296	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	296	0	0.02	229335.713	0	FALSE	0	0
297	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	297	0	0.02	48539.3692	0	FALSE	0	0
298	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	298	0	0.02	19824.8139	0	FALSE	0	0
299	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	299	0	0.02	29250.9087	0	FALSE	0	0
300	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	300	0	0.02	12873.4863	0	FALSE	0	0
301	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	301	0	0.02	8400.53697	0	FALSE	0	0
302	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	302	0	0.02	749805.811	0	FALSE	0	0
303	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	303	0	0.02	196459.062	0	FALSE	0	0
304	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	304	0	0.02	160545.366	0	FALSE	0	0
305	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	305	0	0.02	234432.473	0	FALSE	0	0
306	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	306	0	0.02	351675.207	0	FALSE	0	0
307	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	307	0	0.02	344900.628	0	FALSE	0	0
308	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	308	0	0.02	304368.791	0	FALSE	0	0
309	Residential_PV	Solar	Shanghai	20	TRUE	FALSE	.	0	0	309	0	0.02	169960.264	0	FALSE	0	0
310	Residential_PV	Solar	Shanxi	20	TRUE	FALSE	.	0	0	310	0	0.02	160875.237	0	FALSE	0	0
311	Residential_PV	Solar	Shanxi	20	TRUE	FALSE	.	0	0	311	0	0.02	109848.279	0	FALSE	0	0
312	Residential_PV	Solar	Shanxi	20	TRUE	FALSE	.	0	0	312	0	0.02	160393.717	0	FALSE	0	0
313	Residential_PV	Solar	Shanxi	20	TRUE	FALSE	.	0	0	313	0	0.02	74091.6658	0	FALSE	0	0
314	Residential_PV	Solar	Shanxi	20	TRUE	FALSE	.	0	0	314	0	0.02	26249.4224	0	FALSE	0	0
315	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	315	0	0.02	7014.66361	0	FALSE	0	0
316	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	316	0	0.02	7562.59977	0	FALSE	0	0
317	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	317	0	0.02	201400.282	0	FALSE	0	0
318	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	318	0	0.02	44862.4132	0	FALSE	0	0
319	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	319	0	0.02	24962.8954	0	FALSE	0	0
320	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	320	0	0.02	24805.2497	0	FALSE	0	0
321	Residential_PV	Solar	Sichuan	20	TRUE	FALSE	.	0	0	321	0	0.02	21908.3111	0	FALSE	0	0
322	Residential_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	0	322	0	0.02	98636.6046	0	FALSE	0	0
323	Residential_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	0	323	0	0.02	94923.0296	0	FALSE	0	0
324	Residential_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	0	324	0	0.02	118827.601	0	FALSE	0	0
325	Residential_PV	Solar	Tianjin	20	TRUE	FALSE	.	0	0	325	0	0.02	224882.435	0	FALSE	0	0
326	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	326	0	0.02	9088.42855	0	FALSE	0	0
327	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	327	0	0.02	3908.93092	0	FALSE	0	0
328	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	328	0	0.02	181.872715	0	FALSE	0	0
329	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	329	0	0.02	1000	0	FALSE	0	0
330	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	330	0	0.02	2215.04572	0	FALSE	0	0
331	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	331	0	0.02	65204.7829	0	FALSE	0	0
332	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	332	0	0.02	90766.6482	0	FALSE	0	0
333	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	333	0	0.02	31818.6158	0	FALSE	0	0
334	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	334	0	0.02	22905.9859	0	FALSE	0	0
335	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	335	0	0.02	35971.9628	0	FALSE	0	0
336	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	336	0	0.02	41402.8319	0	FALSE	0	0
337	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	337	0	0.02	79763.2762	0	FALSE	0	0
338	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	338	0	0.02	67640.0293	0	FALSE	0	0
339	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	339	0	0.02	35434.835	0	FALSE	0	0
340	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	340	0	0.02	17182.4147	0	FALSE	0	0
341	Residential_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	0	341	0	0.02	2274.93177	0	FALSE	0	0
342	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	342	0	0.02	10838.092	0	FALSE	0	0
343	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	343	0	0.02	32020.4957	0	FALSE	0	0
344	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	344	0	0.02	11007.3881	0	FALSE	0	0
345	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	345	0	0.02	25361.6718	0	FALSE	0	0
346	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	346	0	0.02	6252.82281	0	FALSE	0	0
347	Residential_PV	Solar	Zhejiang	20	TRUE	FALSE	.	0	0	347	0	0.02	180150.589	0	FALSE	0	0
348	Residential_PV	Solar	Zhejiang	20	TRUE	FALSE	.	0	0	348	0	0.02	89555.2707	0	FALSE	0	0
349	Residential_PV	Solar	Zhejiang	20	TRUE	FALSE	.	0	0	349	0	0.02	39732.3462	0	FALSE	0	0
350	Residential_PV	Solar	Zhejiang	20	TRUE	FALSE	.	0	0	350	0	0.02	55327.2342	0	FALSE	0	0
351	Residential_PV	Solar	Zhejiang	20	TRUE	FALSE	.	0	0	351	0	0.02	34519.9615	0	FALSE	0	0
352	Residential_PV	Solar	Beijing	20	TRUE	FALSE	.	0	0	352	0	0.02	18079.1833	0	FALSE	0	0
353	Residential_PV	Solar	Beijing	20	TRUE	FALSE	.	0	0	353	0	0.02	51514.3727	0	FALSE	0	0
354	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	354	0	0.02	11271.7592	0	FALSE	0	0
355	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	355	0	0.02	38577.2659	0	FALSE	0	0
356	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	356	0	0.02	4872.3286	0	FALSE	0	0
357	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	357	0	0.02	1000	0	FALSE	0	0
358	Residential_PV	Solar	Hainan	20	TRUE	FALSE	.	0	0	358	0	0.02	27265.9306	0	FALSE	0	0
359	Residential_PV	Solar	Hebei	20	TRUE	FALSE	.	0	0	359	0	0.02	94479.9435	0	FALSE	0	0
360	Residential_PV	Solar	Heilongjiang	20	TRUE	FALSE	.	0	0	360	0	0.02	148764.075	0	FALSE	0	0
361	Residential_PV	Solar	Hunan	20	TRUE	FALSE	.	0	0	361	0	0.02	58285.9812	0	FALSE	0	0
362	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	362	0	0.02	129556.803	0	FALSE	0	0
363	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	363	0	0.02	10115.6064	0	FALSE	0	0
364	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	364	0	0.02	48801.6712	0	FALSE	0	0
365	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	365	0	0.02	1322.69757	0	FALSE	0	0
366	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	366	0	0.02	19618.5544	0	FALSE	0	0
367	Residential_PV	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	0	367	0	0.02	93896.9832	0	FALSE	0	0
368	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	368	0	0.02	17462.0274	0	FALSE	0	0
369	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	369	0	0.02	9190.85978	0	FALSE	0	0
370	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	370	0	0.02	233240.363	0	FALSE	0	0
371	Residential_PV	Solar	Jiangsu	20	TRUE	FALSE	.	0	0	371	0	0.02	1000	0	FALSE	0	0
372	Residential_PV	Solar	Jilin	20	TRUE	FALSE	.	0	0	372	0	0.02	128252.039	0	FALSE	0	0
373	Residential_PV	Solar	Liaoning	20	TRUE	FALSE	.	0	0	373	0	0.02	162664.204	0	FALSE	0	0
374	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	374	0	0.02	20395.8303	0	FALSE	0	0
375	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	375	0	0.02	12236.6153	0	FALSE	0	0
376	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	376	0	0.02	11320.2684	0	FALSE	0	0
377	Residential_PV	Solar	Ningxia	20	TRUE	FALSE	.	0	0	377	0	0.02	21056.9299	0	FALSE	0	0
378	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	378	0	0.02	15748.4548	0	FALSE	0	0
379	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	379	0	0.02	17888.4314	0	FALSE	0	0
380	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	380	0	0.02	12564.001	0	FALSE	0	0
381	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	381	0	0.02	11414.1572	0	FALSE	0	0
382	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	382	0	0.02	1507.28453	0	FALSE	0	0
383	Residential_PV	Solar	Qinghai	20	TRUE	FALSE	.	0	0	383	0	0.02	1722.61618	0	FALSE	0	0
384	Residential_PV	Solar	Shaanxi	20	TRUE	FALSE	.	0	0	384	0	0.02	6434.67163	0	FALSE	0	0
385	Residential_PV	Solar	Shandong	20	TRUE	FALSE	.	0	0	385	0	0.02	334530.515	0	FALSE	0	0
386	Residential_PV	Solar	Tibet	20	TRUE	FALSE	.	0	0	386	0	0.02	1000	0	FALSE	0	0
387	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	387	0	0.02	21727.679	0	FALSE	0	0
388	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	388	0	0.02	39335.1775	0	FALSE	0	0
389	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	389	0	0.02	31330.8752	0	FALSE	0	0
390	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	390	0	0.02	43135.1677	0	FALSE	0	0
391	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	391	0	0.02	3397.80229	0	FALSE	0	0
392	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	392	0	0.02	12016.5683	0	FALSE	0	0
393	Residential_PV	Solar	Xinjiang	20	TRUE	FALSE	.	0	0	393	0	0.02	2123.74599	0	FALSE	0	0
394	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	394	0	0.02	31174.614	0	FALSE	0	0
395	Residential_PV	Solar	Yunnan	20	TRUE	FALSE	.	0	0	395	0	0.02	5162.37186	0	FALSE	0	0
396	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	396	0	0.02	1283.14438	0	FALSE	0	0
397	Residential_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	0	397	0	0.02	162829.012	0	FALSE	0	0
398	Residential_PV	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	0	398	0	0.02	30633.5829	0	FALSE	0	0
399	Residential_PV	Solar	Gansu	20	TRUE	FALSE	.	0	0	399	0	0.02	53643.0885	0	FALSE	0	0
400	Residential_PV	Solar	Fujian	20	TRUE	FALSE	.	0	0	400	0	0.02	41654.4766	0	FALSE	0	0
401	Central_PV	Solar	Anhui	20	TRUE	FALSE	.	0	3000	401	0	0.02	54365.1329	0	FALSE	0	0
402	Central_PV	Solar	Anhui	20	TRUE	FALSE	.	0	3000	402	0	0.02	19038.1496	0	FALSE	0	0
403	Central_PV	Solar	Anhui	20	TRUE	FALSE	.	0	3000	403	0	0.02	26619.4243	0	FALSE	0	0
404	Central_PV	Solar	Anhui	20	TRUE	FALSE	.	0	3000	404	0	0.02	12857.1298	0	FALSE	0	0
405	Central_PV	Solar	Beijing	20	TRUE	FALSE	.	0	3000	405	0	0.02	2164.25904	0	FALSE	0	0
406	Central_PV	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	406	0	0.02	37436.8796	0	FALSE	0	0
407	Central_PV	Solar	Fujian	20	TRUE	FALSE	.	0	3000	407	0	0.02	9316.51961	0	FALSE	0	0
408	Central_PV	Solar	Fujian	20	TRUE	FALSE	.	0	3000	408	0	0.02	3932.86286	0	FALSE	0	0
409	Central_PV	Solar	Fujian	20	TRUE	FALSE	.	0	3000	409	0	0.02	12666.2904	0	FALSE	0	0
410	Central_PV	Solar	Fujian	20	TRUE	FALSE	.	0	3000	410	0	0.02	10633.5196	0	FALSE	0	0
411	Central_PV	Solar	Fujian	20	TRUE	FALSE	.	0	3000	411	0	0.02	16549.4132	0	FALSE	0	0
412	Central_PV	Solar	Gansu	20	TRUE	FALSE	.	0	3000	412	0	0.02	306516.43	0	FALSE	0	0
413	Central_PV	Solar	Gansu	20	TRUE	FALSE	.	0	3000	413	0	0.02	21854.7661	0	FALSE	0	0
414	Central_PV	Solar	Gansu	20	TRUE	FALSE	.	0	3000	414	0	0.02	476913.614	0	FALSE	0	0
415	Central_PV	Solar	Gansu	20	TRUE	FALSE	.	0	3000	415	0	0.02	861337.404	0	FALSE	0	0
416	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	416	0	0.02	7606.54014	0	FALSE	0	0
417	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	417	0	0.02	38244.3261	0	FALSE	0	0
418	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	418	0	0.02	103093.959	0	FALSE	0	0
419	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	419	0	0.02	19955.5973	0	FALSE	0	0
420	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	420	0	0.02	30241.6324	0	FALSE	0	0
421	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	421	0	0.02	39427.6584	0	FALSE	0	0
422	Central_PV	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	422	0	0.02	44262.1765	0	FALSE	0	0
423	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	423	0	0.02	56748.5138	0	FALSE	0	0
424	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	424	0	0.02	32774.6145	0	FALSE	0	0
425	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	425	0	0.02	77614.4023	0	FALSE	0	0
426	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	426	0	0.02	89010.2876	0	FALSE	0	0
427	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	427	0	0.02	106360.85	0	FALSE	0	0
428	Central_PV	Solar	Guangxi	20	TRUE	FALSE	.	0	3000	428	0	0.02	28255.0811	0	FALSE	0	0
429	Central_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	3000	429	0	0.02	26731.3362	0	FALSE	0	0
430	Central_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	3000	430	0	0.02	68714.6258	0	FALSE	0	0
431	Central_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	3000	431	0	0.02	21354.145	0	FALSE	0	0
432	Central_PV	Solar	Guizhou	20	TRUE	FALSE	.	0	3000	432	0	0.02	16544.9404	0	FALSE	0	0
